x,y,u,uold
0.21000000000000005,0.6100000000000003,0.0000750942269668495,0.0000750942269668495
0.21000000000000005,0.6200000000000003,0.0000732984781029958,0.0000732984781029958
0.21000000000000005,0.6300000000000003,0.00007325252890195054,0.00007325252890195054
0.21000000000000005,0.6400000000000003,0.00007132607783507824,0.00007132607783507824
0.21000000000000005,0.6500000000000004,0.00007109999844472835,0.00007109999844472835
0.21000000000000005,0.6600000000000004,0.00006904642531003322,0.00006904642531003322
0.21000000000000005,0.6700000000000004,0.0000686367591536027,0.0000686367591536027
0.21000000000000005,0.6800000000000004,0.00006646093979537212,0.00006646093979537212
0.21000000000000005,0.6900000000000004,0.00006586565298195434,0.00006586565298195434
0.21000000000000005,0.7000000000000004,0.0000635738959589096,0.0000635738959589096
0.21000000000000005,0.7100000000000004,0.00006279256158578286,0.00006279256158578286
0.21000000000000005,0.7200000000000004,0.00006039267215587166,0.00006039267215587166
0.21000000000000005,0.7300000000000004,0.000059426557471313445,0.000059426557471313445
0.21000000000000005,0.7400000000000004,0.00005692778616766285,0.00005692778616766285
0.21000000000000005,0.7500000000000004,0.00005577981856619288,0.00005577981856619288
0.21000000000000005,0.7600000000000005,0.00005319270244633028,0.00005319270244633028
0.21000000000000005,0.7700000000000005,0.00005186734367415765,0.00005186734367415765
0.21000000000000005,0.7800000000000005,0.000049203488079577795,0.000049203488079577795
0.21000000000000005,0.7900000000000005,0.00004770656679299638,0.00004770656679299638
0.21000000000000005,0.8000000000000005,0.0000449784149179647,0.0000449784149179647
0.21000000000000005,0.8100000000000005,0.00004331695340057336,0.00004331695340057336
0.21000000000000005,0.8200000000000005,0.00004053756858318736,0.00004053756858318736
0.21000000000000005,0.8300000000000005,0.0000387196178871131,0.0000387196178871131
0.21000000000000005,0.8400000000000005,0.000035902485869988004,0.000035902485869988004
0.21000000000000005,0.8500000000000005,0.000033936973046792936,0.000033936973046792936
0.21000000000000005,0.8600000000000005,0.000031095826105520734,0.000031095826105520734
0.21000000000000005,0.8700000000000006,0.000028992416306711763,0.000028992416306711763
0.21000000000000005,0.8800000000000006,0.00002614108172722287,0.00002614108172722287
0.21000000000000005,0.8900000000000006,0.00002391005904430454,0.00002391005904430454
0.21000000000000005,0.9000000000000006,0.00002106233449990948,0.00002106233449990948
0.21000000000000005,0.9100000000000006,0.000018714504584947377,0.000018714504584947377
0.21000000000000005,0.9200000000000006,0.000015884061121518602,0.000015884061121518602
0.21000000000000005,0.9300000000000006,0.000013430676302535707,0.000013430676302535707
0.21000000000000005,0.9400000000000006,0.00001063098717238046,0.00001063098717238046
0.21000000000000005,0.9500000000000006,0.000008083692393804074,0.000008083692393804074
0.21000000000000005,0.9600000000000006,0.0000053279839917424605,0.0000053279839917424605
0.21000000000000005,0.9700000000000006,0.00000269878012775338,0.00000269878012775338
0.21000000000000005,0.9800000000000006,0,0
0.21000000000000005,0.9900000000000007,0,0
0.22000000000000006,0,0,0
0.22000000000000006,0.01,0.0000026532367382375474,0.0000026532367382375474
0.22000000000000006,0.02,0.000005369928975264897,0.000005369928975264897
0.22000000000000006,0.03,0.000007949079261378485,0.000007949079261378485
0.22000000000000006,0.04,0.000010718320000507576,0.000010718320000507576
0.22000000000000006,0.05,0.00001321298576872387,0.00001321298576872387
0.22000000000000006,0.060000000000000005,0.000016023549621851167,0.000016023549621851167
0.22000000000000006,0.07,0.000018423529157902083,0.000018423529157902083
0.22000000000000006,0.08,0.000021263838340645838,0.000021263838340645838
0.22000000000000006,0.09,0.000023559103380743415,0.000023559103380743415
0.22000000000000006,0.09999999999999999,0.000026417209388775952,0.000026417209388775952
0.22000000000000006,0.10999999999999999,0.000028597902177327874,0.000028597902177327874
0.22000000000000006,0.11999999999999998,0.00003146148999151987,0.00003146148999151987
0.22000000000000006,0.12999999999999998,0.00003351794566756311,0.00003351794566756311
0.22000000000000006,0.13999999999999999,0.000036374366523084494,0.000036374366523084494
0.22000000000000006,0.15,0.00003829716492056931,0.00003829716492056931
0.22000000000000006,0.16,0.00004113350238370666,0.00004113350238370666
0.22000000000000006,0.17,0.000042913551506022736,0.000042913551506022736
0.22000000000000006,0.18000000000000002,0.00004571672359116037,0.00004571672359116037
0.22000000000000006,0.19000000000000003,0.0000473453745272776,0.0000473453745272776
0.22000000000000006,0.20000000000000004,0.000050102271985149134,0.000050102271985149134
0.22000000000000006,0.21000000000000005,0.0000515714624979615,0.0000515714624979615
0.22000000000000006,0.22000000000000006,0.0000542691214391189,0.0000542691214391189
0.22000000000000006,0.23000000000000007,0.000055571544670210525,0.000055571544670210525
0.22000000000000006,0.24000000000000007,0.00005819735225271785,0.00005819735225271785
0.22000000000000006,0.25000000000000006,0.00005932664911219644,0.00005932664911219644
0.22000000000000006,0.26000000000000006,0.00006186858324011197,0.00006186858324011197
0.22000000000000006,0.2700000000000001,0.00006281955793984177,0.00006281955793984177
0.22000000000000006,0.2800000000000001,0.00006526645770447704,0.00006526645770447704
0.22000000000000006,0.2900000000000001,0.00006603530444748339,0.00006603530444748339
0.22000000000000006,0.3000000000000001,0.00006837714626152557,0.00006837714626152557
0.22000000000000006,0.3100000000000001,0.00006896164539785028,0.00006896164539785028
0.22000000000000006,0.3200000000000001,0.00007118976584792522,0.00007118976584792522
0.22000000000000006,0.3300000000000001,0.00007158938132715585,0.00007158938132715585
0.22000000000000006,0.34000000000000014,0.00007369657907962799,0.00007369657907962799
0.22000000000000006,0.35000000000000014,0.00007391241134244147,0.00007391241134244147
0.22000000000000006,0.36000000000000015,0.00007589291518098752,0.00007589291518098752
0.22000000000000006,0.37000000000000016,0.00007592754561809313,0.00007592754561809313
0.22000000000000006,0.38000000000000017,0.0000777769212550153,0.0000777769212550153
0.22000000000000006,0.3900000000000002,0.00007763424653848048,0.00007763424653848048
0.22000000000000006,0.4000000000000002,0.00007934932236020498,0.00007934932236020498
0.22000000000000006,0.4100000000000002,0.00007903441746972192,0.00007903441746972192
0.22000000000000006,0.4200000000000002,0.00008061318996282304,0.00008061318996282304
0.22000000000000006,0.4300000000000002,0.00008013209551545114,0.00008013209551545114
0.22000000000000006,0.4400000000000002,0.00008157345814444904,0.00008157345814444904
0.22000000000000006,0.45000000000000023,0.00008093274464137168,0.00008093274464137168
0.22000000000000006,0.46000000000000024,0.00008223594193912415,0.00008223594193912415
0.22000000000000006,0.47000000000000025,0.00008144205020234293,0.00008144205020234293
0.22000000000000006,0.48000000000000026,0.00008260595661051213,0.00008260595661051213
0.22000000000000006,0.49000000000000027,0.00008166449865980415,0.00008166449865980415
0.22000000000000006,0.5000000000000002,0.00008268694952365765,0.00008268694952365765
0.22000000000000006,0.5100000000000002,0.00008160219066362968,0.00008160219066362968
0.22000000000000006,0.5200000000000002,0.00008247955236914968,0.00008247955236914968
0.22000000000000006,0.5300000000000002,0.00008125419870478909,0.00008125419870478909
0.22000000000000006,0.5400000000000003,0.00008198125865703314,0.00008198125865703314
0.22000000000000006,0.5500000000000003,0.00008061658033096654,0.00008061658033096654
0.22000000000000006,0.5600000000000003,0.00008118677304971396,0.00008118677304971396
0.22000000000000006,0.5700000000000003,0.00007968304718535692,0.00007968304718535692
0.22000000000000006,0.5800000000000003,0.00008008898648618366,0.00008008898648618366
0.22000000000000006,0.5900000000000003,0.00007844617937580512,0.00007844617937580512
0.22000000000000006,0.6000000000000003,0.00007868037265918845,0.00007868037265918845
0.22000000000000006,0.6100000000000003,0.00007689887440449162,0.00007689887440449162
0.22000000000000006,0.6200000000000003,0.00007695439848250915,0.00007695439848250915
0.22000000000000006,0.6300000000000003,0.00007503558281807244,0.00007503558281807244
0.22000000000000006,0.6400000000000003,0.00007490653716578931,0.00007490653716578931
0.22000000000000006,0.6500000000000004,0.00007285304698507638,0.00007285304698507638
0.22000000000000006,0.6600000000000004,0.00007253478520030153,0.00007253478520030153
0.22000000000000006,0.6700000000000004,0.00007035064198947627,0.00007035064198947627
0.22000000000000006,0.6800000000000004,0.00006983992880652219,0.00006983992880652219
0.22000000000000006,0.6900000000000004,0.00006753062207930647,0.00006753062207930647
0.22000000000000006,0.7000000000000004,0.00006682582017627429,0.00006682582017627429
0.22000000000000006,0.7100000000000004,0.0000643984159198174,0.0000643984159198174
0.22000000000000006,0.7200000000000004,0.00006349966342373276,0.00006349966342373276
0.22000000000000006,0.7300000000000004,0.00006096285104090878,0.00006096285104090878
0.22000000000000006,0.7400000000000004,0.00005987213102569034,0.00005987213102569034
0.22000000000000006,0.7500000000000004,0.00005723613566977082,0.00005723613566977082
0.22000000000000006,0.7600000000000005,0.000055957200990882445,0.000055957200990882445
0.22000000000000006,0.7700000000000005,0.00005323357365162134,0.00005323357365162134
0.22000000000000006,0.7800000000000005,0.000051771772324228926,0.000051771772324228926
0.22000000000000006,0.7900000000000005,0.00004897312468072067,0.00004897312468072067
0.22000000000000006,0.8000000000000005,0.00004733519320773045,0.00004733519320773045
0.22000000000000006,0.8100000000000005,0.00004447493550346566,0.00004447493550346566
0.22000000000000006,0.8200000000000005,0.000042668800983787034,0.000042668800983787034
0.22000000000000006,0.8300000000000005,0.000039760907209099326,0.000039760907209099326
0.22000000000000006,0.8400000000000005,0.00003779550928064378,0.00003779550928064378
0.22000000000000006,0.8500000000000005,0.00003485431214829946,0.00003485431214829946
0.22000000000000006,0.8600000000000005,0.00003273944432975413,0.00003273944432975413
0.22000000000000006,0.8700000000000006,0.000029779458329598013,0.000029779458329598013
0.22000000000000006,0.8800000000000006,0.00002752562920343906,0.00002752562920343906
0.22000000000000006,0.8900000000000006,0.00002456140228974453,0.00002456140228974453
0.22000000000000006,0.9000000000000006,0.000022179719120154343,0.000022179719120154343
0.22000000000000006,0.9100000000000006,0.00001922571423800349,0.00001922571423800349
0.22000000000000006,0.9200000000000006,0.00001672779089902485,0.00001672779089902485
0.22000000000000006,0.9300000000000006,0.000013798296714545497,0.000013798296714545497
0.22000000000000006,0.9400000000000006,0.000011196185378164295,0.000011196185378164295
0.22000000000000006,0.9500000000000006,0.000008305253138893691,0.000008305253138893691
0.22000000000000006,0.9600000000000006,0.0000056113968343103685,0.0000056113968343103685
0.22000000000000006,0.9700000000000006,0.0000027727984722428836,0.0000027727984722428836
0.22000000000000006,0.9800000000000006,0,0
0.22000000000000006,0.9900000000000007,0,0
0.23000000000000007,0,0,0
0.23000000000000007,0.01,0.0000027881814922161455,0.0000027881814922161455
0.23000000000000007,0.02,0.0000055049167570926545,0.0000055049167570926545
0.23000000000000007,0.03,0.000008353233896403327,0.000008353233896403327
0.23000000000000007,0.04,0.000010987479268665333,0.000010987479268665333
0.23000000000000007,0.05,0.000013884308250656264,0.000013884308250656264
0.23000000000000007,0.060000000000000005,0.00001642524377807778,0.00001642524377807778
0.23000000000000007,0.07,0.00001935860609972683,0.00001935860609972683
0.23000000000000007,0.08,0.000021795603120424487,0.000021795603120424487
0.23000000000000007,0.09,0.000024753136853966112,0.000024753136853966112
0.23000000000000007,0.09999999999999999,0.000027075743471212072,0.000027075743471212072
0.23000000000000007,0.10999999999999999,0.00003004469488318156,0.00003004469488318156
0.23000000000000007,0.11999999999999998,0.000032242645642870534,0.000032242645642870534
0.23000000000000007,0.12999999999999998,0.00003520988813587018,0.00003520988813587018
0.23000000000000007,0.13999999999999999,0.00003727314308793238,0.00003727314308793238
0.23000000000000007,0.15,0.00004022522937486501,0.00004022522937486501
0.23000000000000007,0.16,0.00004214404604515007,0.00004214404604515007
0.23000000000000007,0.17,0.000045067297658026964,0.000045067297658026964
0.23000000000000007,0.18000000000000002,0.00004683233704519008,0.00004683233704519008
0.23000000000000007,0.19000000000000003,0.00004971297273459323,0.00004971297273459323
0.23000000000000007,0.20000000000000004,0.00005131543779948257,0.00005131543779948257
0.23000000000000007,0.21000000000000005,0.00005413974035014469,0.00005413974035014469
0.23000000000000007,0.22000000000000006,0.000055571544670210525,0.000055571544670210525
0.23000000000000007,0.23000000000000007,0.00005832606669501848,0.00005832606669501848
0.23000000000000007,0.24000000000000007,0.00005958003414604409,0.00005958003414604409
0.23000000000000007,0.25000000000000006,0.00006225184763004803,0.00006225184763004803
0.23000000000000007,0.26000000000000006,0.00006332194735041673,0.00006332194735041673
0.23000000000000007,0.2700000000000001,0.00006589893986478097,0.00006589893986478097
0.23000000000000007,0.2800000000000001,0.00006678054978892183,0.00006678054978892183
0.23000000000000007,0.2900000000000001,0.00006925174529711492,0.00006925174529711492
0.23000000000000007,0.3000000000000001,0.0000699418990604119,0.0000699418990604119
0.23000000000000007,0.3100000000000001,0.00007229773292700792,0.00007229773292700792
0.23000000000000007,0.3200000000000001,0.00007279526089791208,0.00007279526089791208
0.23000000000000007,0.3300000000000001,0.00007502771529155573,0.00007502771529155573
0.23000000000000007,0.34000000000000014,0.00007533320937879777,0.00007533320937879777
0.23000000000000007,0.35000000000000014,0.00007743578602697054,0.00007743578602697054
0.23000000000000007,0.36000000000000015,0.00007755143903054491,0.00007755143903054491
0.23000000000000007,0.37000000000000016,0.00007951908800046871,0.00007951908800046871
0.23000000000000007,0.38000000000000017,0.00007944857711418712,0.00007944857711418712
0.23000000000000007,0.3900000000000002,0.00008127773903274186,0.00008127773903274186
0.23000000000000007,0.4000000000000002,0.00008102624563816712,0.00008102624563816712
0.23000000000000007,0.4100000000000002,0.00008271496529166083,0.00008271496529166083
0.23000000000000007,0.4200000000000002,0.00008228915084817636,0.00008228915084817636
0.23000000000000007,0.4300000000000002,0.00008383696051503534,0.00008383696051503534
0.23000000000000007,0.4400000000000002,0.00008324457307672636,0.00008324457307672636
0.23000000000000007,0.45000000000000023,0.00008465188490232908,0.00008465188490232908
0.23000000000000007,0.46000000000000024,0.00008390090585782081,0.00008390090585782081
0.23000000000000007,0.47000000000000025,0.00008516802112941728,0.00008516802112941728
0.23000000000000007,0.48000000000000026,0.00008426564434918541,0.00008426564434918541
0.23000000000000007,0.49000000000000027,0.0000853917711522677,0.0000853917711522677
0.23000000000000007,0.5000000000000002,0.00008434360559547724,0.00008434360559547724
0.23000000000000007,0.5100000000000002,0.00008532619324011674,0.00008532619324011674
0.23000000000000007,0.5200000000000002,0.00008413586210498027,0.00008413586210498027
0.23000000000000007,0.5300000000000002,0.00008497031191144525,0.00008497031191144525
0.23000000000000007,0.5400000000000003,0.00008363941786393743,0.00008363941786393743
0.23000000000000007,0.5500000000000003,0.00008431913187784667,0.00008431913187784667
0.23000000000000007,0.5600000000000003,0.00008284755993479688,0.00008284755993479688
0.23000000000000007,0.5700000000000003,0.00008336435627016038,0.00008336435627016038
0.23000000000000007,0.5800000000000003,0.00008175095302858515,0.00008175095302858515
0.23000000000000007,0.5900000000000003,0.00008209587856829856,0.00008209587856829856
0.23000000000000007,0.6000000000000003,0.00008033944841999403,0.00008033944841999403
0.23000000000000007,0.6100000000000003,0.00008050381602192771,0.00008050381602192771
0.23000000000000007,0.6200000000000003,0.00007860412613915183,0.00007860412613915183
0.23000000000000007,0.6300000000000003,0.00007858038547391387,0.00007858038547391387
0.23000000000000007,0.6400000000000003,0.00007653878818686524,0.00007653878818686524
0.23000000000000007,0.6500000000000004,0.00007632093812638544,0.00007632093812638544
0.23000000000000007,0.6600000000000004,0.00007414050284858094,0.00007414050284858094
0.23000000000000007,0.6700000000000004,0.00007372413582003907,0.00007372413582003907
0.23000000000000007,0.6800000000000004,0.00007140955112574712,0.00007140955112574712
0.23000000000000007,0.6900000000000004,0.0000707918548019927,0.0000707918548019927
0.23000000000000007,0.7000000000000004,0.00006834940210643961,0.00006834940210643961
0.23000000000000007,0.7100000000000004,0.00006752929840868734,0.00006752929840868734
0.23000000000000007,0.7200000000000004,0.0000649669389997001,0.0000649669389997001
0.23000000000000007,0.7300000000000004,0.00006394526792363212,0.00006394526792363212
0.23000000000000007,0.7400000000000004,0.00006127268550711486,0.00006127268550711486
0.23000000000000007,0.7500000000000004,0.00006005226368243232,0.00006005226368243232
0.23000000000000007,0.7600000000000005,0.00005728074323358181,0.00005728074323358181
0.23000000000000007,0.7700000000000005,0.00005586624583497874,0.00005586624583497874
0.23000000000000007,0.7800000000000005,0.00005300841116543109,0.00005300841116543109
0.23000000000000007,0.7900000000000005,0.00005140614679033713,0.00005140614679033713
0.23000000000000007,0.8000000000000005,0.00004847564992527866,0.00004847564992527866
0.23000000000000007,0.8100000000000005,0.0000466933168364706,0.0000466933168364706
0.23000000000000007,0.8200000000000005,0.000043704548816310946,0.000043704548816310946
0.23000000000000007,0.8300000000000005,0.000041751016811840806,0.000041751016811840806
0.23000000000000007,0.8400000000000005,0.00003871886118728772,0.00003871886118728772
0.23000000000000007,0.8500000000000005,0.00003660398481314404,0.00003660398481314404
0.23000000000000007,0.8600000000000005,0.00003354361010240529,0.00003354361010240529
0.23000000000000007,0.8700000000000006,0.00003127806792420512,0.00003127806792420512
0.23000000000000007,0.8800000000000006,0.00002820475348201,0.00002820475348201
0.23000000000000007,0.8900000000000006,0.00002579991153144102,0.00002579991153144102
0.23000000000000007,0.9000000000000006,0.000022728905559164455,0.000022728905559164455
0.23000000000000007,0.9100000000000006,0.000020196706308092015,0.000020196706308092015
0.23000000000000007,0.9200000000000006,0.000017143115880349565,0.000017143115880349565
0.23000000000000007,0.9300000000000006,0.000014495993391311021,0.000014495993391311021
0.23000000000000007,0.9400000000000006,0.000011474704491594798,0.000011474704491594798
0.23000000000000007,0.9500000000000006,0.000008725523881412215,0.000008725523881412215
0.23000000000000007,0.9600000000000006,0.0000057511470777800626,0.0000057511470777800626
0.23000000000000007,0.9700000000000006,0.0000029131641977497715,0.0000029131641977497715
0.23000000000000007,0.9800000000000006,0,0
0.23000000000000007,0.9900000000000007,0,0
0.24000000000000007,0,0,0
0.24000000000000007,0.01,0.0000028517950188001428,0.0000028517950188001428
0.24000000000000007,0.02,0.0000057717212904137435,0.0000057717212904137435
0.24000000000000007,0.03,0.00000854366958422668,0.00000854366958422668
0.24000000000000007,0.04,0.000011519707169380768,0.000011519707169380768
0.24000000000000007,0.05,0.000014200349143865283,0.000014200349143865283
0.24000000000000007,0.060000000000000005,0.000017220125928520037,0.000017220125928520037
0.24000000000000007,0.07,0.00001979821665215715,0.00001979821665215715
0.24000000000000007,0.08,0.00002284896991221132,0.00002284896991221132
0.24000000000000007,0.09,0.000025313453117368794,0.000025313453117368794
0.24000000000000007,0.09999999999999999,0.000028382008601989343,0.000028382008601989343
0.24000000000000007,0.10999999999999999,0.000030722013073687086,0.000030722013073687086
0.24000000000000007,0.11999999999999998,0.00003379478942627582,0.00003379478942627582
0.24000000000000007,0.12999999999999998,0.000035999653993689416,0.000035999653993689416
0.24000000000000007,0.13999999999999999,0.0000390626994961484,0.0000390626994961484
0.24000000000000007,0.15,0.00004112203138567691,0.00004112203138567691
0.24000000000000007,0.16,0.00004416109845057437,0.00004416109845057437
0.24000000000000007,0.17,0.00004606486748811454,0.00004606486748811454
0.24000000000000007,0.18000000000000002,0.000049065527887501525,0.000049065527887501525
0.24000000000000007,0.19000000000000003,0.00005080419630442741,0.00005080419630442741
0.24000000000000007,0.20000000000000004,0.00005375199798272772,0.00005375199798272772
0.24000000000000007,0.21000000000000005,0.00005531668463544618,0.00005531668463544618
0.24000000000000007,0.22000000000000006,0.00005819735225271785,0.00005819735225271785
0.24000000000000007,0.23000000000000007,0.00005958003414604409,0.00005958003414604409
0.24000000000000007,0.24000000000000007,0.00006237972177436932,0.00006237972177436932
0.24000000000000007,0.25000000000000006,0.0000635734822467753,0.0000635734822467753
0.24000000000000007,0.26000000000000006,0.00006627908842900778,0.00006627908842900778
0.24000000000000007,0.2700000000000001,0.0000672784127119952,0.0000672784127119952
0.24000000000000007,0.2800000000000001,0.00006987794173488846,0.00006987794173488846
0.24000000000000007,0.2900000000000001,0.00007067901396207879,0.00007067901396207879
0.24000000000000007,0.3000000000000001,0.00007316190249028107,0.00007316190249028107
0.24000000000000007,0.3100000000000001,0.00007376279082281721,0.00007376279082281721
0.24000000000000007,0.3200000000000001,0.00007612007189946026,0.00007612007189946026
0.24000000000000007,0.3300000000000001,0.00007652069459410292,0.00007652069459410292
0.24000000000000007,0.34000000000000014,0.00007874495406646783,0.00007874495406646783
0.24000000000000007,0.35000000000000014,0.00007894688812956785,0.00007894688812956785
0.24000000000000007,0.36000000000000015,0.00008103219213710837,0.00008103219213710837
0.24000000000000007,0.37000000000000016,0.00008103860224263008,0.00008103860224263008
0.24000000000000007,0.38000000000000017,0.00008298068784971002,0.00008298068784971002
0.24000000000000007,0.3900000000000002,0.00008279658291291764,0.00008279658291291764
0.24000000000000007,0.4000000000000002,0.00008459330842446885,0.00008459330842446885
0.24000000000000007,0.4100000000000002,0.0000842258617421474,0.0000842258617421474
0.24000000000000007,0.4200000000000002,0.00008587739635332846,0.00008587739635332846
0.24000000000000007,0.4300000000000002,0.00008533569440237413,0.00008533569440237413
0.24000000000000007,0.4400000000000002,0.00008684387126793626,0.00008684387126793626
0.24000000000000007,0.45000000000000023,0.00008613779179333259,0.00008613779179333259
0.24000000000000007,0.46000000000000024,0.00008750470621772146,0.00008750470621772146
0.24000000000000007,0.47000000000000025,0.00008664340097802303,0.00008664340097802303
0.24000000000000007,0.48000000000000026,0.00008786997468730386,0.00008786997468730386
0.24000000000000007,0.49000000000000027,0.00008686072041649403,0.00008686072041649403
0.24000000000000007,0.5000000000000002,0.00008794582752183008,0.00008794582752183008
0.24000000000000007,0.5100000000000002,0.00008679354122274152,0.00008679354122274152
0.24000000000000007,0.5200000000000002,0.00008773368861114755,0.00008773368861114755
0.24000000000000007,0.5300000000000002,0.00008644086482181391,0.00008644086482181391
0.24000000000000007,0.5400000000000003,0.00008723011564180504,0.00008723011564180504
0.24000000000000007,0.5500000000000003,0.00008579691727013557,0.00008579691727013557
0.24000000000000007,0.5600000000000003,0.00008642696841424876,0.00008642696841424876
0.24000000000000007,0.5700000000000003,0.0000848515605206479,0.0000848515605206479
0.24000000000000007,0.5800000000000003,0.000085312242792293,0.000085312242792293
0.24000000000000007,0.5900000000000003,0.00008359168091018102,0.00008359168091018102
0.24000000000000007,0.6000000000000003,0.00008387212449437011,0.00008387212449437011
0.24000000000000007,0.6100000000000003,0.0000820038049647108,0.0000820038049647108
0.24000000000000007,0.6200000000000003,0.00008209397430354264,0.00008209397430354264
0.24000000000000007,0.6300000000000003,0.00008007705115968373,0.00008007705115968373
0.24000000000000007,0.6400000000000003,0.00007996888582295007,0.00007996888582295007
0.24000000000000007,0.6500000000000004,0.00007780493332719919,0.00007780493332719919
0.24000000000000007,0.6600000000000004,0.00007749261957207295,0.00007749261957207295
0.24000000000000007,0.6700000000000004,0.000075185458667162,0.000075185458667162
0.24000000000000007,0.6800000000000004,0.00007466513101295557,0.00007466513101295557
0.24000000000000007,0.6900000000000004,0.00007222039545727802,0.00007222039545727802
0.24000000000000007,0.7000000000000004,0.0000714899030205946,0.0000714899030205946
0.24000000000000007,0.7100000000000004,0.00006891486529399954,0.00006891486529399954
0.24000000000000007,0.7200000000000004,0.00006797386667985337,0.00006797386667985337
0.24000000000000007,0.7300000000000004,0.00006527752674045962,0.00006527752674045962
0.24000000000000007,0.7400000000000004,0.00006412770566726855,0.00006412770566726855
0.24000000000000007,0.7500000000000004,0.0000613208499790789,0.0000613208499790789
0.24000000000000007,0.7600000000000005,0.000059965973391014316,0.000059965973391014316
0.24000000000000007,0.7700000000000005,0.000057061024978811074,0.000057061024978811074
0.24000000000000007,0.7800000000000005,0.00005550678130107925,0.00005550678130107925
0.24000000000000007,0.7900000000000005,0.000052517485073353635,0.000052517485073353635
0.24000000000000007,0.8000000000000005,0.000050771208961096316,0.000050771208961096316
0.24000000000000007,0.8100000000000005,0.00004771227951956648,0.00004771227951956648
0.24000000000000007,0.8200000000000005,0.000045782675506882753,0.000045782675506882753
0.24000000000000007,0.8300000000000005,0.000042669487470517566,0.000042669487470517566
0.24000000000000007,0.8400000000000005,0.00004056639743728815,0.00004056639743728815
0.24000000000000007,0.8500000000000005,0.00003741473358344749,0.00003741473358344749
0.24000000000000007,0.8600000000000005,0.0000351489462714256,0.0000351489462714256
0.24000000000000007,0.8700000000000006,0.000031974792454143913,0.000031974792454143913
0.24000000000000007,0.8800000000000006,0.000029557884604144833,0.000029557884604144833
0.24000000000000007,0.8900000000000006,0.00002637726224830112,0.00002637726224830112
0.24000000000000007,0.9000000000000006,0.000023821467424497767,0.000023821467424497767
0.24000000000000007,0.9100000000000006,0.000020650300762830643,0.000020650300762830643
0.24000000000000007,0.9200000000000006,0.000017968406080229387,0.000017968406080229387
0.24000000000000007,0.9300000000000006,0.00001482242273058678,0.00001482242273058678
0.24000000000000007,0.9400000000000006,0.000012027692871656083,0.000012027692871656083
0.24000000000000007,0.9500000000000006,0.000008922354380469186,0.000008922354380469186
0.24000000000000007,0.9600000000000006,0.000006028479712971872,0.000006028479712971872
0.24000000000000007,0.9700000000000006,0.0000029789364605437376,0.0000029789364605437376
0.24000000000000007,0.9800000000000006,0,0
0.24000000000000007,0.9900000000000007,0,0
0.25000000000000006,0,0,0
0.25000000000000006,0.01,0.000002983681550130981,0.000002983681550130981
0.25000000000000006,0.02,0.000005890830237657053,0.000005890830237657053
0.25000000000000006,0.03,0.000008938629279530726,0.000008938629279530726
0.25000000000000006,0.04,0.0000117571223360464,0.0000117571223360464
0.25000000000000006,0.05,0.00001485627850578919,0.00001485627850578919
0.25000000000000006,0.060000000000000005,0.0000175742368349083,0.0000175742368349083
0.25000000000000006,0.07,0.000020711597692170732,0.000020711597692170732
0.25000000000000006,0.08,0.000023317348885371728,0.000023317348885371728
0.25000000000000006,0.09,0.00002647933692423452,0.00002647933692423452
0.25000000000000006,0.09999999999999999,0.000028961398179803358,0.000028961398179803358
0.25000000000000006,0.10999999999999999,0.000032134000479201044,0.000032134000479201044
0.25000000000000006,0.11999999999999998,0.00003448108859027037,0.00003448108859027037
0.25000000000000006,0.12999999999999998,0.00003764987704945122,0.00003764987704945122
0.25000000000000006,0.13999999999999999,0.00003985095138549444,0.00003985095138549444
0.25000000000000006,0.15,0.000043001140206315664,0.000043001140206315664
0.25000000000000006,0.16,0.00004504548253816253,0.00004504548253816253
0.25000000000000006,0.17,0.00004816202735202381,0.00004816202735202381
0.25000000000000006,0.18000000000000002,0.00005003935959617349,0.00005003935959617349
0.25000000000000006,0.19000000000000003,0.0000531071003520165,0.0000531071003520165
0.25000000000000006,0.20000000000000004,0.00005480774006546125,0.00005480774006546125
0.25000000000000006,0.21000000000000005,0.00005781159105877828,0.00005781159105877828
0.25000000000000006,0.22000000000000006,0.00005932664911219646,0.00005932664911219646
0.25000000000000006,0.23000000000000007,0.00006225184763004804,0.00006225184763004804
0.25000000000000006,0.24000000000000007,0.0000635734822467753,0.0000635734822467753
0.25000000000000006,0.25000000000000006,0.0000664059138018341,0.0000664059138018341
0.25000000000000006,0.26000000000000006,0.00006752765092540183,0.00006752765092540183
0.25000000000000006,0.2700000000000001,0.00007025424412964788,0.00007025424412964788
0.25000000000000006,0.2800000000000001,0.00007117132155198141,0.00007117132155198141
0.25000000000000006,0.2900000000000001,0.00007378042434571953,0.00007378042434571953
0.25000000000000006,0.3000000000000001,0.00007449002125132066,0.00007449002125132066
0.25000000000000006,0.3100000000000001,0.00007697158867103295,0.00007697158867103295
0.25000000000000006,0.3200000000000001,0.00007747278126157593,0.00007747278126157593
0.25000000000000006,0.3300000000000001,0.0000798182887124301,0.0000798182887124301
0.25000000000000006,0.34000000000000014,0.00008011179052286449,0.00008011179052286449
0.25000000000000006,0.35000000000000014,0.0000823141171950096,0.0000823141171950096
0.25000000000000006,0.36000000000000015,0.0000824022288087915,0.0000824022288087915
0.25000000000000006,0.37000000000000016,0.00008445601493608486,0.00008445601493608486
0.25000000000000006,0.38000000000000017,0.00008434320581251326,0.00008434320581251326
0.25000000000000006,0.3900000000000002,0.00008624580756263056,0.00008624580756263056
